ENSEMBL,ENTREZID,SYMBOL,type,pi_value_C10,pi_value_C18,pi_value_C19,pi_value_C10_C18_C19,description,summary_entrez,summary_genecard,summary_uniport,summary_Tocris,summary_CIViC
ENSG00000143630,57657,HCN3,Protein Coding,2.03222318080824,2.09521836107055,0.00296380157749084,4.25795132222264,Hyperpolarization Activated Cyclic Nucleotide Gated Potassium Channel 3,Entrez Gene Summary for HCN3 Gene This gene encodes a multi-pass membrane protein that functions as a voltage gated cation channel. The encoded protein is a member of a family of closely related cyclic adenosine monophosphate-binding channel proteins. Alt,GeneCards Summary for HCN3 Gene HCN3 (Hyperpolarization Activated Cyclic Nucleotide Gated Potassium Channel 3) is a Protein Coding gene.Diseases associated with HCN3 include Pyruvate Kinase Deficiency Of Red Cells.Among its related pathways are Sweet Tast,UniProtKB/Swiss-Prot for HCN3 GeneHCN3_HUMAN_Q9P1Z3Hyperpolarization-activated potassium channel. May also facilitate the permeation of sodium ions.,NA,NA
ENSG00000260861,NA,NA,NA,1.50008566901578,2.76861662945202,0.0689892241800065,4.15316212883975,NA,NA,NA,NA,NA,NA
ENSG00000148082,53358,SHC3,Protein Coding,2.92563660152912,1.36974506738327,0.180203303767201,4.00737630390046,SHC Adaptor Protein 3,Additional gene information for SHC3 Gene HGNC(18181)Entrez Gene(53358)Ensembl(ENSG00000148082)OMIM(605263)UniProtKB(Q92529) Search for SHC3 at DataMedSearch for SHC3 at HumanCyc,GeneCards Summary for SHC3 Gene SHC3 (SHC Adaptor Protein 3) is a Protein Coding gene.Diseases associated with SHC3 include Sarcomatous Intrahepatic Cholangiocarcinoma and Sclerosing Hepatic Carcinoma.Among its related pathways are Focal Adhesion and Endo,UniProtKB/Swiss-Prot for SHC3 GeneSHC3_HUMAN_Q92529Signaling adapter that couples activated growth factor receptors to signaling pathway in neurons. Involved in the signal transduction pathways of neurotrophin-activated Trk receptors in cortical neurons.,NA,NA
ENSG00000237651,339804,C2orf74,Protein Coding,2.54121325999324,0.0917332486030159,1.52492543592256,3.87516073826739,Chromosome 2 Open Reading Frame 74,Additional gene information for C2orf74 Gene HGNC(34439)Entrez Gene(339804)Ensembl(ENSG00000237651)UniProtKB(A8MZ97) Search for C2orf74 at DataMedSearch for C2orf74 at HumanCyc,GeneCards Summary for C2orf74 Gene C2orf74 (Chromosome 2 Open Reading Frame 74) is a Protein Coding gene. ,Additional gene information for C2orf74 Gene HGNC(34439)Entrez Gene(339804)Ensembl(ENSG00000237651)UniProtKB(A8MZ97) Search for C2orf74 at DataMedSearch for C2orf74 at HumanCyc,NA,NA
ENSG00000065833,4199,ME1,Protein Coding,1.9796789935381,1.93425051188882,0.0178483078839905,3.82919510662661,Malic Enzyme 1,Entrez Gene Summary for ME1 Gene This gene encodes a cytosolic_ NADP-dependent enzyme that generates NADPH for fatty acid biosynthesis. The activity of this enzyme, the reversible oxidative decarboxylation of malate, links the glycolytic and citric acid c,GeneCards Summary for ME1 Gene ME1 (Malic Enzyme 1) is a Protein Coding gene.Among its related pathways are Metabolism and Regulation of lipid metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha).Gene Ontology (GO) annotations relate,Additional gene information for ME1 Gene HGNC(6983)Entrez Gene(4199)Ensembl(ENSG00000065833)OMIM(154250)UniProtKB(P48163) Search for ME1 at DataMedSearch for ME1 at HumanCyc,NA,NA
ENSG00000204839,642475,MROH6,Protein Coding,1.52877765493793,2.48101112064147,0.0139040651327384,3.79291436288921,Maestro Heat Like Repeat Family Member 6,Additional gene information for MROH6 Gene HGNC(27814)Entrez Gene(642475)Ensembl(ENSG00000204839)UniProtKB(A6NGR9) Monarch InitiativeSearch for MROH6 at DataMedSearch for MROH6 at HumanCyc,GeneCards Summary for MROH6 Gene MROH6 (Maestro Heat Like Repeat Family Member 6) is a Protein Coding gene.Gene Ontology (GO) annotations related to this gene include binding.An important paralog of this gene is MROH7. ,Additional gene information for MROH6 Gene HGNC(27814)Entrez Gene(642475)Ensembl(ENSG00000204839)UniProtKB(A6NGR9) Monarch InitiativeSearch for MROH6 at DataMedSearch for MROH6 at HumanCyc,NA,NA
ENSG00000251201,100302736,TMED7-TICAM2,Protein Coding,0.0134283901580174,1.6389060324533,2.29863854404751,3.76725257626913,TMED7-TICAM2 Readthrough,Entrez Gene Summary for TMED7-TICAM2 Gene This locus represents naturally occurring read-through transcription between the neighboring transmembrane emp24 protein transport domain containing 7 (TMED7) and toll-like receptor adaptor molecule 2 (TICAM2) gen,GeneCards Summary for TMED7-TICAM2 Gene TMED7-TICAM2 (TMED7-TICAM2 Readthrough) is a Protein Coding gene.Among its related pathways are IL-1 signaling pathway.An important paralog of this gene is TMED7. ,Additional gene information for TMED7-TICAM2 Gene HGNC(33945)Entrez Gene(100302736)Ensembl(ENSG00000251201)UniProtKB(A0A0A6YYA0) Search for TMED7-TICAM2 at DataMedSearch for TMED7-TICAM2 at HumanCyc,NA,NA
ENSG00000105711,6324,SCN1B,Protein Coding,0.128327489228007,2.88619534173512,1.29309306507939,3.73211918086212,Sodium Voltage-Gated Channel Beta Subunit 1,Entrez Gene Summary for SCN1B Gene Voltage-gated sodium channels are heteromeric proteins that function in the generation and propagation of action potentials in muscle and neuronal cells. They are composed of one alpha and two beta subunits_ where the al,GeneCards Summary for SCN1B Gene SCN1B (Sodium Voltage-Gated Channel Beta Subunit 1) is a Protein Coding gene.Diseases associated with SCN1B include Atrial Fibrillation_ Familial, 13 and Generalized Epilepsy With Febrile Seizures Plus, Type 1.Among its re,UniProtKB/Swiss-Prot for SCN1B GeneSCN1B_HUMAN_Q07699Crucial in the assembly, expression, and functional modulation of the heterotrimeric complex of the sodium channel. The subunit beta-1 can modulate multiple alpha subunit isoforms from brain, skeletal m,Tocris Summary for SCN1B GeneVoltage-gated sodium channels (NaV) are responsible for action potential initiation and propagation in excitable cells_ including nerve, muscle, and neuroendocrine cell types. They are also expressed at low levels in non-excit,NA
ENSG00000213934,3047,HBG1,Protein Coding,3.30630933175291,0.469857964726302,1.12387731491265,3.71588605404112,Hemoglobin Subunit Gamma 1,Entrez Gene Summary for HBG1 Gene The gamma globin genes (HBG1 and HBG2) are normally expressed in the fetal liver_ spleen and bone marrow. Two gamma chains together with two alpha chains constitute fetal hemoglobin (HbF) which is normally replaced by adu,GeneCards Summary for HBG1 Gene HBG1 (Hemoglobin Subunit Gamma 1) is a Protein Coding gene.Diseases associated with HBG1 include Fetal Hemoglobin Quantitative Trait Locus 1 and Hereditary Persistence Of Fetal Hemoglobin-Beta-Thalassemia Syndrome.Among its,UniProtKB/Swiss-Prot for HBG1 GeneHBG1_HUMAN_P69891Gamma chains make up the fetal hemoglobin F, in combination with alpha chains.,NA,NA
ENSG00000272636,8447,DOC2B,Protein Coding,1.54604738386043,2.39772258199525,0.044786904439278,3.70699272511683,Double C2 Domain Beta,Entrez Gene Summary for DOC2B Gene There are at least two protein isoforms of the Double C2 protein_namely alpha (DOC2A) and beta (DOC2B), which contain two C2-like domains.DOC2A and DOC2B are encoded by different genes; these genes are at times confused ,GeneCards Summary for DOC2B Gene DOC2B (Double C2 Domain Beta) is a Protein Coding gene.Gene Ontology (GO) annotations related to this gene include calcium ion binding and calcium-dependent phospholipid binding.An important paralog of this gene is RPH3A. ,UniProtKB/Swiss-Prot for DOC2B GeneDOC2B_HUMAN_Q14184Calcium sensor which positively regulates SNARE-dependent fusion of vesicles with membranes. Binds phospholipids in a calcium-dependent manner and may act at the priming stage of fusion by modifying mem,NA,NA
ENSG00000163380,56203,LMOD3,Protein Coding,1.523136565991,2.43218758925032,0.0154467975431543,3.70455385253667,Leiomodin 3,Entrez Gene Summary for LMOD3 Gene The protein encoded by this gene is a member of the leiomodin family of proteins. This protein contains three actin-binding domains_ a tropomyosin domain, a leucine-rich repeat domain, and a Wiskott-Aldrich syndrome prot,GeneCards Summary for LMOD3 Gene LMOD3 (Leiomodin 3) is a Protein Coding gene.Diseases associated with LMOD3 include Nemaline Myopathy 10 and Severe Congenital Nemaline Myopathy.Gene Ontology (GO) annotations related to this gene include actin monomer bin,UniProtKB/Swiss-Prot for LMOD3 GeneLMOD3_HUMAN_Q0VAK6Essential for the organization of sarcomeric actin thin filaments in skeletal muscle (PubMed:25250574). Increases the rate of actin polymerization (PubMed:25250574).,NA,NA
ENSG00000142089,10410,IFITM3,Protein Coding,0.0109668478436249,2.15528136140852,1.69292778315655,3.64873569724796,Interferon Induced Transmembrane Protein 3,Entrez Gene Summary for IFITM3 Gene The protein encoded by this gene is an interferon-induced membrane protein that helps confer immunity to influenza A H1N1 virus_ West Nile virus, and dengue virus. Two transcript variants, only one of them protein-codin,GeneCards Summary for IFITM3 Gene IFITM3 (Interferon Induced Transmembrane Protein 3) is a Protein Coding gene.Diseases associated with IFITM3 include Influenza_ Severe and Influenza.Among its related pathways are Innate Immune System and Interferon gamma,UniProtKB/Swiss-Prot for IFITM3 GeneIFM3_HUMAN_Q01628IFN-induced antiviral protein which disrupts intracellular cholesterol homeostasis. Inhibits the entry of viruses to the host cell cytoplasm by preventing viral fusion with cholesterol depleted endosome,NA,NA
ENSG00000129646,84074,QRICH2,Protein Coding,1.86022082607959,0.00231431801096504,1.96022378288281,3.64644910469512,Glutamine Rich 2,Additional gene information for QRICH2 Gene HGNC(25326)Entrez Gene(84074)Ensembl(ENSG00000129646)UniProtKB(Q9H0J4) Monarch InitiativeSearch for QRICH2 at DataMedSearch for QRICH2 at HumanCyc,GeneCards Summary for QRICH2 Gene QRICH2 (Glutamine Rich 2) is a Protein Coding gene.An important paralog of this gene is C16orf96. ,Additional gene information for QRICH2 Gene HGNC(25326)Entrez Gene(84074)Ensembl(ENSG00000129646)UniProtKB(Q9H0J4) Monarch InitiativeSearch for QRICH2 at DataMedSearch for QRICH2 at HumanCyc,NA,NA
ENSG00000258465,NA,NA,NA,2.84484694389872,0.258398069730561,1.28067009010017,3.64331039196396,NA,NA,NA,NA,NA,NA
ENSG00000111057,3875,KRT18,Protein Coding,1.70085612081815,2.10719266413265,0.00165496943489034,3.58403154053312,Keratin 18,Entrez Gene Summary for KRT18 Gene KRT18 encodes the type I intermediate filament chain keratin 18. Keratin 18_ together with its filament partner keratin 8, are perhaps the most commonly found members of the intermediate filament gene family. They are ex,GeneCards Summary for KRT18 Gene KRT18 (Keratin 18) is a Protein Coding gene.Diseases associated with KRT18 include Cryptogenic Cirrhosis and Epithelioid Trophoblastic Tumor.Among its related pathways are ERK Signaling and Cytoskeletal Signaling.Gene Onto,UniProtKB/Swiss-Prot for KRT18 GeneK1C18_HUMAN_P05783Involved in the uptake of thrombin-antithrombin complexes by hepatic cells (By similarity). When phosphorylated, plays a role in filament reorganization. Involved in the delivery of mutated CFTR to the ,NA,CIViC summary for KRT18 Gene
ENSG00000185482,246329,STAC3,Protein Coding,0.396710091487308,0.987538962976199,3.59990370729769,3.55504517391893,SH3 And Cysteine Rich Domain 3,Entrez Gene Summary for STAC3 Gene The protein encoded by this gene is a component of the excitation-contraction coupling machinery of muscles. This protein is a member of the Stac gene family and contains an N-terminal cysteine-rich domain and two SH3 do,GeneCards Summary for STAC3 Gene STAC3 (SH3 And Cysteine Rich Domain 3) is a Protein Coding gene.Diseases associated with STAC3 include Native American Myopathy and Carey-Fineman-Ziter Syndrome.Gene Ontology (GO) annotations related to this gene include i,UniProtKB/Swiss-Prot for STAC3 GeneSTAC3_HUMAN_Q96MF2Required for normal excitation-contraction coupling in skeletal muscle and for normal muscle contraction in response to membrane depolarization. Required for normal Ca(2+) release from the sarcplasmic r,NA,NA
ENSG00000272949,NA,NA,NA,1.28791574160903,0.133820987594267,2.72971589031252,3.51564406525381,NA,NA,NA,NA,NA,NA
ENSG00000162526,81629,TSSK3,Protein Coding,1.54802837176615,2.27033189320755,0.00808788689960309,3.51453818401084,Testis Specific Serine Kinase 3,Entrez Gene Summary for TSSK3 Gene This gene encodes a kinase expressed exclusively in the testis that is thought to play a role in either germ cell differentiation or mature sperm function. [provided by RefSeq_ Jul 2008],GeneCards Summary for TSSK3 Gene TSSK3 (Testis Specific Serine Kinase 3) is a Protein Coding gene.Among its related pathways are Sweet Taste Signaling.Gene Ontology (GO) annotations related to this gene include transferase activity_ transferring phosphoru,UniProtKB/Swiss-Prot for TSSK3 GeneTSSK3_HUMAN_Q96PN8May be involved in a signaling pathway during male germ cell development or mature sperm function.,NA,NA
ENSG00000264324,NA,NA,NA,1.99290906630815,1.75941913933301,0.000223581263269135,3.50636235421285,NA,NA,NA,NA,NA,NA
ENSG00000167618,3904,LAIR2,Protein Coding,0.00137411282885419,2.26949661259136,1.53555466267466,3.484936105389,Leukocyte Associated Immunoglobulin Like Receptor 2,Entrez Gene Summary for LAIR2 Gene The protein encoded by this gene is a member of the immunoglobulin superfamily. It was identified by its similarity to leukocyte-associated immunoglobulin-like receptor 1_ a membrane-bound receptor that modulates innate ,GeneCards Summary for LAIR2 Gene LAIR2 (Leukocyte Associated Immunoglobulin Like Receptor 2) is a Protein Coding gene.Among its related pathways are Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell and Innate Immune System.An impor,Additional gene information for LAIR2 Gene HGNC(6478)Entrez Gene(3904)Ensembl(ENSG00000167618)OMIM(602993)UniProtKB(Q6ISS4) Search for LAIR2 at DataMedSearch for LAIR2 at HumanCyc,NA,NA
ENSG00000064270,9914,ATP2C2,Protein Coding,1.73096668939354,2.01297885443153,5.3865808966594e-07,3.48439934347455,ATPase Secretory Pathway Ca2+ Transporting 2,Additional gene information for ATP2C2 Gene HGNC(29103)Entrez Gene(9914)Ensembl(ENSG00000064270)OMIM(613082)UniProtKB(O75185) Monarch InitiativeSearch for ATP2C2 at DataMedSearch for ATP2C2 at HumanCyc,GeneCards Summary for ATP2C2 Gene ATP2C2 (ATPase Secretory Pathway Ca2+ Transporting 2) is a Protein Coding gene.Diseases associated with ATP2C2 include Benign Chronic Pemphigus and Speech And Communication Disorders.Among its related pathways are Cardiac,UniProtKB/Swiss-Prot for ATP2C2 GeneAT2C2_HUMAN_O75185This magnesium-dependent enzyme catalyzes the hydrolysis of ATP coupled with the transport of calcium.,NA,NA
ENSG00000107130,23413,NCS1,Protein Coding,0.256823357905835,1.10038595971604,3.16179939690466,3.47919966379252,Neuronal Calcium Sensor 1,Entrez Gene Summary for NCS1 Gene This gene is a member of the neuronal calcium sensor gene family_ which encode calcium-binding proteins expressed predominantly in neurons. The protein encoded by this gene regulates G protein-coupled receptor phosphoryla,GeneCards Summary for NCS1 Gene NCS1 (Neuronal Calcium Sensor 1) is a Protein Coding gene.Diseases associated with NCS1 include Labyrinthitis and Tracheitis.Among its related pathways are Ca_ cAMP and Lipid Signaling and Neuroscience.Gene Ontology (GO) an,UniProtKB/Swiss-Prot for NCS1 GeneNCS1_HUMAN_P62166Neuronal calcium sensor, regulator of G protein-coupled receptor phosphorylation in a calcium dependent manner. Directly regulates GRK1 (RHOK), but not GRK2 to GRK5. Can substitute for calmodulin (By simi,NA,NA
ENSG00000122477,127495,LRRC39,Protein Coding,1.00695640295018,0.325523334825004,3.43377682209546,3.45766355731095,Leucine Rich Repeat Containing 39,Additional gene information for LRRC39 Gene HGNC(28228)Entrez Gene(127495)Ensembl(ENSG00000122477)UniProtKB(Q96DD0) Search for LRRC39 at DataMedSearch for LRRC39 at HumanCyc,GeneCards Summary for LRRC39 Gene LRRC39 (Leucine Rich Repeat Containing 39) is a Protein Coding gene.An important paralog of this gene is LRRC2. ,UniProtKB/Swiss-Prot for LRRC39 GeneLRC39_HUMAN_Q96DD0Component of the sarcomeric M-band which plays a role in myocyte response to biomechanical stress. May regulate expression of other M-band proteins via an SRF-dependent pathway. Important for normal co,NA,NA
ENSG00000179934,1237,CCR8,Protein Coding,1.47121308453373,0.0186449820998484,2.3389414365005,3.44108124533765,C-C Motif Chemokine Receptor 8,Entrez Gene Summary for CCR8 Gene This gene encodes a member of the beta chemokine receptor family_ which is predicted to be a seven transmembrane protein similar to G protein-coupled receptors. Chemokines and their receptors are important for the migrati,GeneCards Summary for CCR8 Gene CCR8 (C-C Motif Chemokine Receptor 8) is a Protein Coding gene.Diseases associated with CCR8 include Molluscum Contagiosum and Kaposi Sarcoma.Among its related pathways are Akt Signaling and Peptide ligand-binding receptors,UniProtKB/Swiss-Prot for CCR8 GeneCCR8_HUMAN_P51685Receptor for the chemokine CCL1/SCYA1/I-309. May regulate monocyte chemotaxis and thymic cell line apoptosis. Alternative coreceptor with CD4 for HIV-1 infection.,Tocris Summary for CCR8 GeneChemokine CC receptors (CCRs) predominantly recognize CC chemokines. CC chemokines are distinguished by having four conserved cysteines_ with the first two cysteines being adjacent to each other. There are 10 chemokine CC recep,NA
ENSG00000255641,NA,NA,NA,1.91358712247897,0.0122947904227558,1.79433132388265,3.43360931484248,NA,NA,NA,NA,NA,NA
ENSG00000188394,NA,NA,NA,1.32178118079321,0.0547569820011488,2.59685140768055,3.43246931998851,NA,NA,NA,NA,NA,NA
ENSG00000164309,202333,CMYA5,Protein Coding,4.34479150254257,1.51071566522194,0.507320282346869,3.32992075612214,Cardiomyopathy Associated 5,Additional gene information for CMYA5 Gene HGNC(14305)Entrez Gene(202333)Ensembl(ENSG00000164309)OMIM(612193)UniProtKB(Q8N3K9) Monarch InitiativeSearch for CMYA5 at DataMedSearch for CMYA5 at HumanCyc,GeneCards Summary for CMYA5 Gene CMYA5 (Cardiomyopathy Associated 5) is a Protein Coding gene.Gene Ontology (GO) annotations related to this gene include identical protein binding.An important paralog of this gene is FSD2. ,UniProtKB/Swiss-Prot for CMYA5 GeneCMYA5_HUMAN_Q8N3K9May serve as an anchoring protein that mediates the subcellular compartmentation of protein kinase A (PKA) via binding to PRKAR2A (By similarity). May function as a repressor of calcineurin-mediated tra,NA,NA
ENSG00000197915,388697,HRNR,Protein Coding,1.26230088775231,2.58745903027379,0.0440334250888251,3.26615183093735,Hornerin,Additional gene information for HRNR Gene HGNC(20846)Entrez Gene(388697)Ensembl(ENSG00000197915)OMIM(616293)UniProtKB(Q86YZ3) Search for HRNR at DataMedSearch for HRNR at HumanCyc,GeneCards Summary for HRNR Gene HRNR (Hornerin) is a Protein Coding gene.Among its related pathways are Innate Immune System.Gene Ontology (GO) annotations related to this gene include calcium ion binding.An important paralog of this gene is FLG2. ,UniProtKB/Swiss-Prot for HRNR GeneHORN_HUMAN_Q86YZ3Component of the epidermal cornified cell envelopes.,NA,NA
ENSG00000197275,25788,RAD54B,Protein Coding,2.53700193363882,0.18473166904041,1.28145447088778,3.25105247051241,RAD54 Homolog B,Entrez Gene Summary for RAD54B Gene The protein encoded by this gene belongs to the DEAD-like helicase superfamily. It shares similarity with Saccharomyces cerevisiae RAD54 and RDH54_ both of which are involved in homologous recombination and repair of DN,GeneCards Summary for RAD54B Gene RAD54B (RAD54 Homolog B) is a Protein Coding gene.Diseases associated with RAD54B include Lymphoma_ Non-Hodgkin, Familial and Colorectal Cancer.Among its related pathways are Resolution of D-loop Structures through Synthe,UniProtKB/Swiss-Prot for RAD54B GeneRA54B_HUMAN_Q9Y620Involved in DNA repair and mitotic recombination. May play an active role in recombination processes in concert with other members of the RAD52 epistasis group.,NA,NA
ENSG00000139329,4060,LUM,Protein Coding,2.61281330095449,1.23358668091438,0.0763666338153889,3.22313168777338,Lumican,Entrez Gene Summary for LUM Gene This gene encodes a member of the small leucine-rich proteoglycan (SLRP) family that includes decorin_ biglycan, fibromodulin, keratocan, epiphycan, and osteoglycin. In these bifunctional molecules, the protein moiety bind,GeneCards Summary for LUM Gene LUM (Lumican) is a Protein Coding gene.Diseases associated with LUM include Cornea Plana and Corneal Dystrophy_ Posterior Amorphous.Among its related pathways are Metabolism and Glycosaminoglycan metabolism.Gene Ontology (GO,Additional gene information for LUM Gene HGNC(6724)Entrez Gene(4060)Ensembl(ENSG00000139329)OMIM(600616)UniProtKB(P51884) Search for LUM at DataMedSearch for LUM at HumanCyc,NA,NA
ENSG00000143195,387597,ILDR2,Protein Coding,2.4203436029507,0.123596496906945,1.33119871922561,3.22195830433387,Immunoglobulin Like Domain Containing Receptor 2,Additional gene information for ILDR2 Gene HGNC(18131)Entrez Gene(387597)Ensembl(ENSG00000143195)UniProtKB(Q71H61) Search for ILDR2 at DataMedSearch for ILDR2 at HumanCyc,GeneCards Summary for ILDR2 Gene ILDR2 (Immunoglobulin Like Domain Containing Receptor 2) is a Protein Coding gene.Diseases associated with ILDR2 include Deafness_ Autosomal Recessive 42 and Deafness, Autosomal Recessive 49.An important paralog of this ge,UniProtKB/Swiss-Prot for ILDR2 GeneILDR2_HUMAN_Q71H61May be involved in lipid homeostasis and ER stress pathways.,NA,NA
ENSG00000183690,80258,EFHC2,Protein Coding,1.33582739567974,2.38483449768136,0.026044300570157,3.18572725616488,EF-Hand Domain Containing 2,Entrez Gene Summary for EFHC2 Gene This gene encodes a protein which contains three DM10 domains and three calcium-binding EF-hand motifs. A related protein is encoded by a gene on chromosome 6. It has been suggested that both proteins are involved in the,GeneCards Summary for EFHC2 Gene EFHC2 (EF-Hand Domain Containing 2) is a Protein Coding gene.Diseases associated with EFHC2 include Leukocoria and Turner Syndrome.Gene Ontology (GO) annotations related to this gene include calcium ion binding.An importan,Additional gene information for EFHC2 Gene HGNC(26233)Entrez Gene(80258)Ensembl(ENSG00000183690)OMIM(300817)UniProtKB(Q5JST6) Monarch InitiativeSearch for EFHC2 at DataMedSearch for EFHC2 at HumanCyc,NA,NA
ENSG00000140470,170691,ADAMTS17,Protein Coding,0.0120189703320677,2.04808649510153,1.53766663586705,3.14927427088751,ADAM Metallopeptidase With Thrombospondin Type 1 Motif 17,Entrez Gene Summary for ADAMTS17 Gene This gene encodes a member of the ADAMTS (a disintegrin and metalloproteinase with thrombospondin motifs) protein family. ADAMTS family members share several distinct protein modules_ including a propeptide region, a ,GeneCards Summary for ADAMTS17 Gene ADAMTS17 (ADAM Metallopeptidase With Thrombospondin Type 1 Motif 17) is a Protein Coding gene.Diseases associated with ADAMTS17 include Weill-Marchesani Syndrome 4 and Weill-Marchesani Syndrome.Among its related pathway,Additional gene information for ADAMTS17 Gene HGNC(17109)Entrez Gene(170691)Ensembl(ENSG00000140470)OMIM(607511)UniProtKB(Q8TE56) Monarch InitiativeSearch for ADAMTS17 at DataMedSearch for ADAMTS17 at HumanCyc,NA,NA
ENSG00000169507,151258,SLC38A11,Protein Coding,3.2204776871905,0.975552397513582,0.474192276121336,3.14174472887769,Solute Carrier Family 38 Member 11,Additional gene information for SLC38A11 Gene HGNC(26836)Entrez Gene(151258)Ensembl(ENSG00000169507)OMIM(616526)UniProtKB(Q08AI6) Search for SLC38A11 at DataMedSearch for SLC38A11 at HumanCyc,GeneCards Summary for SLC38A11 Gene SLC38A11 (Solute Carrier Family 38 Member 11) is a Protein Coding gene.Gene Ontology (GO) annotations related to this gene include amino acid transmembrane transporter activity.An important paralog of this gene is SLC38,UniProtKB/Swiss-Prot for SLC38A11 GeneS38AB_HUMAN_Q08AI6Putative sodium-dependent amino acid/proton antiporter.,NA,NA
ENSG00000215472,100526842,RPL17-C18orf32,Protein Coding,1.19544963756146,0.148205832632072,2.61909513120854,3.13099632534223,RPL17-C18orf32 Readthrough,Entrez Gene Summary for RPL17-C18orf32 Gene This locus represents naturally occurring read-through transcription between the neighboring RPL17 (ribosomal protein L17) and C18orf32 (chromosome 18 open reading frame 32) genes. Alternative splicing results i,GeneCards Summary for RPL17-C18orf32 Gene RPL17-C18orf32 (RPL17-C18orf32 Readthrough) is a Protein Coding gene.Among its related pathways are Viral mRNA Translation.Gene Ontology (GO) annotations related to this gene include structural constituent of ribo,Additional gene information for RPL17-C18orf32 Gene HGNC(44661)Entrez Gene(100526842)Ensembl(ENSG00000215472)UniProtKB(A0A0A0MRF8)UniProtKB(A0A0A6YYL6) Search for RPL17-C18orf32 at DataMedSearch for RPL17-C18orf32 at HumanCyc,NA,NA
ENSG00000164512,79722,ANKRD55,Protein Coding,1.33753857048184,2.3277264504091,0.0428614974265846,3.11342390895295,Ankyrin Repeat Domain 55,Additional gene information for ANKRD55 Gene HGNC(25681)Entrez Gene(79722)Ensembl(ENSG00000164512)OMIM(615189)UniProtKB(Q3KP44) Monarch InitiativeSearch for ANKRD55 at DataMedSearch for ANKRD55 at HumanCyc,GeneCards Summary for ANKRD55 Gene ANKRD55 (Ankyrin Repeat Domain 55) is a Protein Coding gene.Diseases associated with ANKRD55 include Oligoarticular Juvenile Idiopathic Arthritis and Rheumatoid Factor-Negative Juvenile Idiopathic Arthritis. ,Additional gene information for ANKRD55 Gene HGNC(25681)Entrez Gene(79722)Ensembl(ENSG00000164512)OMIM(615189)UniProtKB(Q3KP44) Monarch InitiativeSearch for ANKRD55 at DataMedSearch for ANKRD55 at HumanCyc,NA,NA
ENSG00000173421,339834,CCDC36,Protein Coding,3.17136591515064,0.460510813201365,0.978416030759797,3.1029152507886,Coiled-Coil Domain Containing 36,Additional gene information for CCDC36 Gene HGNC(27945)Entrez Gene(339834)Ensembl(ENSG00000173421)UniProtKB(Q8IYA8) Search for CCDC36 at DataMedSearch for CCDC36 at HumanCyc,GeneCards Summary for CCDC36 Gene CCDC36 (Coiled-Coil Domain Containing 36) is a Protein Coding gene. ,UniProtKB/Swiss-Prot for CCDC36 GeneIHO1_HUMAN_Q8IYA8Required for DNA double-strand breaks (DSBs) formation in unsynapsed regions during meiotic recombination. Probably acts by forming a complex with MEI4 and REC114, which activates DSBs formation in unsy,NA,NA
ENSG00000186132,130355,C2orf76,Protein Coding,2.30310676960834,1.33159840257951,0.0975085653850117,3.06681329538052,Chromosome 2 Open Reading Frame 76,Additional gene information for C2orf76 Gene HGNC(27017)Entrez Gene(130355)Ensembl(ENSG00000186132)UniProtKB(Q3KRA6) Search for C2orf76 at DataMedSearch for C2orf76 at HumanCyc,GeneCards Summary for C2orf76 Gene C2orf76 (Chromosome 2 Open Reading Frame 76) is a Protein Coding gene. ,Additional gene information for C2orf76 Gene HGNC(27017)Entrez Gene(130355)Ensembl(ENSG00000186132)UniProtKB(Q3KRA6) Search for C2orf76 at DataMedSearch for C2orf76 at HumanCyc,NA,NA
ENSG00000042832,7038,TG,Protein Coding,1.49580680614465,0.0106037476137195,2.02931079267182,3.0354568954613,Thyroglobulin,Entrez Gene Summary for TG Gene Thyroglobulin (Tg) is a glycoprotein homodimer produced predominantly by the thryroid gland. It acts as a substrate for the synthesis of thyroxine and triiodothyronine as well as the storage of the inactive forms of thyroid,GeneCards Summary for TG Gene TG (Thyroglobulin) is a Protein Coding gene.Diseases associated with TG include Thyroid Dyshormonogenesis 3 and Familial Thyroid Dyshormonogenesis.Among its related pathways are Thyroxine (Thyroid Hormone) Production and Aldo,UniProtKB/Swiss-Prot for TG GeneTHYG_HUMAN_P01266Precursor of the iodinated thyroid hormones thyroxine (T4) and triiodothyronine (T3).,NA,NA
ENSG00000205593,414918,DENND6B,Protein Coding,1.14397982154997,2.65128541741586,0.0743758304355822,3.03301701869343,DENN Domain Containing 6B,Additional gene information for DENND6B Gene HGNC(32690)Entrez Gene(414918)Ensembl(ENSG00000205593)UniProtKB(Q8NEG7) Search for DENND6B at DataMedSearch for DENND6B at HumanCyc,GeneCards Summary for DENND6B Gene DENND6B (DENN Domain Containing 6B) is a Protein Coding gene.Among its related pathways are RAB GEFs exchange GTP for GDP on RABs and Vesicle-mediated transport.Gene Ontology (GO) annotations related to this gene include,UniProtKB/Swiss-Prot for DENND6B GeneDEN6B_HUMAN_Q8NEG7Guanine nucleotide exchange factor (GEF) for RAB14. Also has some, lesser GEF activity towards RAB35.,NA,NA
